feedId,descr,trim_audio
28056,"Morgan County and Area Police, Fire / EMS",False
28064,Stilwell Fire Dispatch,False
28082,Saluda County Sheriff and Police,True
28094,Elbert Fire,False
28095,Goodway Fire,False
28121,Kalkaska County Police and Fire Dispatch,False
28133,Rockdale County Sheriff and Fire,False
28134,Middlesex and Essex Counties Fire,False
28164,Madison County Fire,False
28167,North Carolina Highway Patrol,False
28201,Mangham Fire District,False
28211,"Putnam County Sheriff, Fire and EMS",False
28221,Gary Fire,False
28227,"North Adams Police / Fire, Adams, Williamstown and County Police",False
28230,Lambton County Fire,True
28236,St. Helens Police and Fire,False
28250,Desert Hills Fire,False
28275,North Bienville Fire,False
28276,Barnstable Fire,False
28280,Easton Police,False
28284,Darke County Public Safety,False
28286,"Davenport and Quad Cities Metro Police, Fire / EMS",False
28294,Lenox Rural Fire,False
28306,Clute EMS,False
28310,Oakland Fire,False
28311,Paramus and Area Towns Police / Fire,False
28326,"Fairfax County Police, Fire and EMS",False
28331,Grand County Public Safety,False
28343,White River Valley Ambulance,False
28369,Adams County Law Enforcement,False
28370,Adams County Fire and EMS,False
28371,Weld County Fire and EMS,False
28386,Winthrop Fire,False
28387,Winthrop Police,False
28388,Revere Fire,False
28389,Revere Police,False
28393,"Putnam County Sheriff, Fire, EMS and PW",False
28402,Winona City/County Fire & EMS,False
28411,Wood County Fire Grounds,False
28416,Houston Fire - Digital,False
28423,Campbellsburg Fire Rescue,False
28427,Old Pearl Fire,False
28469,"Calaveras and Alpine Counties Fire, Cal Fire and USFS",False
28470,Central Pennsylvania Fire and EMS,True
28474,Whitehorn Fire,False
28475,Los Fresnos Fire,False
28491,Port Jefferson Fire,False
28498,Altoona Fire,False
28507,Siskiyou County Sheriff and Fire - West,False
28508,Whittemore Fire,False
28520,Carbondale Fire Dispatch,False
28541,Miles Fire,False
28553,UC Davis Fire Dispatch,False
28560,Steele Fire,False
28561,"Otero County Sheriff and Fire, Alamogordo Police and Fire",True
28572,Duxbury Fire,False
28578,Halifax Fire,False
28579,Plympton Fire,False
28585,Colebrook Fire,False
28587,Sheldon District Fire,False
28588,Andrews County Sheriff and Fire,False
28600,Bernice Fire,False
28601,Seneca and Grundy County Fire and EMS,False
28609,"Oak Park, River Forest, Forest Park Fire",False
28623,Tucna Fire and Ambulance,False
28660,Mercer County Public Safety Dispatch,False
28669,Cornell Fire,False
28671,"Bridge Creek, Blanchard, Newcastle, and Tuttle Fire Departments",False
28688,Tensas Parish Fire Protection District 1,False
28694,Plymouth County Fire Mutual Aid,False
28695,Presidio Fire and EMS,False
28701,Troy Fire ,False
28702,Albany County Fire,False
28706,"Franklin County Fire, EMS, and Police",False
28713,Gloucester County Public Safety,False
28719,Augusta County and Staunton Fire and EMS,False
28724,Somerset County Fire Dispatch - South,False
28727,Jackson County Public Safety,False
28733,Gorham Fire,False
28747,Wishek Fire,False
28755,Jersey City Fire Ground 3,False
28757,Elkhart Fire,False
28775,Mohave Valley Fire ,False
28777,Iselin Fire Dispatch 2,False
28779,California Highway Patrol - Fresno,False
28792,Superior Fire,False
28794,Tippecanoe County Fire Dispatch,False
28796,Greeley Fire,False
28798,"Southwest Kansas Counties Sheriff and Fire, Highway Patrol Troop E",True
28813,Burlington Fire and EMS Dispatch,False
28814,California Highway Patrol - Solano,False
28821,Aurora Fire,False
28822,Orangetown EMS - Digital,True
28825,Sedona Fire and EMS Dispatch,False
28839,Porterville Police,False
28845,Centralia and Chehalis Fire Dispatch,False
28848,Inter Community Fire,False
28855,Centreville Fire,False
28877,Arlington Rescue Squad,True
28878,Grant County Fire/EMS and Washington State Patrol,True
28879,Bloomington and Normal Fire,True
28906,South Hadley Fire District 1,True
28915,Camden Fire,True
28958,Seagrave Fire and EMS,True
28959,Cold Spring Fire,True
28965,Grundy and Will Counties Public Safety,True
28967,Alma Fire,True
28971,Crawford County Fire and EMS - Central,True
28978,Connecticut State Police,True
28991,Union County Fire Dispatch,True
29023,Alpha Mastodon Fire,True
29030,Rochelle Fire Dispatch,True
29049,De Queen Fire,True
29050,Barnstable County Fire Ops 1,True
29051,Barnstable County Fire Ops 3,True
29052,Barnstable County Fire Ops 2,True
29060,NSW RFS - Hills District,True
29067,Ogle County Fire,True
29076,Taylor County Fire and EMS Departments,True
29090,Norwood Park Fire,True
29095,Magnolia Fire Dispatch,True
29096,Stone County Fire,True
29099,Sterling Fire,True
29119,Earth Fire and EMS,True
29123,Madbury Fire Dispatch,True
29133,Inland Northwest Fire and Sheriff - Multiple Counties,True
29154,West Paterson First Aid,True
29158,Wharton County Public Safety,True
29170,Choctaw County Fire,True
29171,Long Beach Fire Dispatch and V2/3,False
29175,Haines Fire,True
29181,Old Mystic Fire and EMS,False
29186,Hopatcong Fire,False
29188,"Fort Salonga Area Police, Fire and EMS",False
29189,San Bernardino County Fire - Valley,True
29190,Hinton Fire,False
29195,Gaston County Public Safety,False
29198,Ottawa County Public Safety - Digital,False
29207,Los Angeles City Fire - Grounds,False
29209,Hammonton Fire Company 1,False
29216,"Elk County Police, Fire and EMS Dispatch",False
29232,New Albany Fire Dispatch,False
29237,McMullen County Fire,False
29251,Topsfield Fire and Rescue Dispatch,False
29255,Tennessee Highway Patrol District 2 Dispatch - Chattanooga,False
29259,Wrentham Police Dispatch,False
29260,San Juan County Police and Fire Dispatch,True
29270,Wilkes County Sheriff Dispatch,False
29273,Wilkes County Fire Departments,False
29279,Atlantic County 800 MHz Public Safety System ,False
29280,Grenada County Volunteer Fire Dispatch - Digital,False
29296,Box Elder County Public Safety,False
29327,Taunton Fire,False
29337,Logan-Rogersville Fire Protection District ,True
29340,Thomaston Ambulance,False
29342,Fairbury Fire,False
29343,Chester County Fire and EMS,False
29346,Erma Volunteer Fire,False
29360,Potter County Sheriff and Fire,False
29375,"Cherokee County Police, Fire and EMS Dispatch",False
29406,Martin County Fire,False
29429,Ambulance and Fire Rescue NSW,False
29444,Cabell County Public Safety,False
29458,Cascade County Sheriff and Fire Departments,False
29470,Fairfax Fire,False
29478,Wolf Point Fire,False
29482,Miami-Dade County Municipal Police Departments Dispatch,False
29487,Hemphill County EMS,False
29488,Florence Police and Fire Dispatch,False
29496,"Glendale, Whitefish Bay and Shorewood Police",False
29497,Detroit EMS Dispatch,False
29507,Musquash Fire-Rescue,False
29511,Louisville Fire,False
29514,Schenectady County Fire/EMS,False
29524,"Pittsburg County Sheriff, Police, Fire and EMS, OHP Troop D",True
29533,"Oxford Police, Fire and EMS",True
29540,White Shield EMS,False
29550,Lake and Kenosha Counties Fire,False
29558,Kentucky State Police Post 13,False
29564,Lake Forest Fire,False
29566,Quinnville Fire,False
29567,Seekonk Fire Dispatch ,False
29589,Noonan Fire,False
29594,Charlotte County Sheriff and Punta Gorda Police,False
29597,Derry Fire,False
29600,"Turlock Police and Fire, CA State University Police",False
29622,Durham Fire,False
29642,Nowata City Fire,False
29665,South Plainfield EMS Dispatch,False
29686,Stanford Heights Fire,False
29700,Cut Bank Fire,False
29701,Mena Fire,False
29702,West Long Branch Fire,False
29706,Madison Fire and EMS,False
29716,Randall County Fire,False
29746,Patterson Volunteer Fire,False
29754,Left Beaver Fire,False
29763,Bywy and Panhandle Fire,False
29774,Williamsburg Fire Dispatch,True
29790,Davenport Police and Fire,False
29799,Calumet County Public Safety,True
29814,Todd Mission Fire,False
29823,Clinton City Fire and Police,False
29847,Hart County KY Public Safety & KSP P3,True
29849,Ringwood Fire and EMS Dispatch,False
29858,Passaic Fire Dispatch,False
29860,San Luis Valley Public Safety,False
29869,Barnwell County Fire Service,False
29873,"Martinsburg Fire, Berkeley Fire, Tac 1-4",False
29889,"Queensland Ambulance Dispatch - Rockhampton, Gladstone and Capricorn Coast",True
29891,Dunlap Rural Fire,False
29894,Greer Fire District,False
29901,Beaverton Area Fire,False
29919,Cambridge Fire Grounds 14 and 16,False
29923,Gregory Fire,False
29924,Pierce County Sheriff Dispatch - East,False
29931,Carbon Fire,False
29934,La Salle Parish Public Safety,False
29935,Mitchell Regional Public Safety,True
29943,"Shaker Heights, University Heights and Cleveland Heights Fire Dispatch",True
29944,University of Connecticut Fire,False
29949,Burlington County Fire and EMS Dispatch,False
29950,Pontotoc Fire,False
29957,Van Buren County Fire Dispatch,False
29959,Lapeer County Fire Dispatch - Analog,False
29970,Lockney Fire and EMS,False
29971,Christopher Kohles Fire,False
29973,Bear Valley Indian Valley Fire,False
29982,Sussex County Public Safety,True
29985,Polk County Sheriff and Dallas Police,True
30004,Newport Fire,False
30021,"Sarasota County Sheriff, Venice and North Port Police",False
30026,Mangum Fire Dispatch,False
30033,Palestine Fire,False
30055,Cayuga  County Fire and EMS,False
30060,Queensland Fire Department - Central Region,True
30061,DuPage County Police Dispatch 1 - West,False
30063,Hunterdon County and Raritan Twp Fire,False
30065,"Suffolk County Police, Fire and EMS Dispatch",False
30076,Stevenson Fire,False
30077,Cumberland County Fire Dispatch (Main),False
30078,Cumberland County Fire Ops,False
30088,"St. Clair County Police, Fire and EMS Simulcast",False
30094,Tehama County Law Enforcement Dispatch,True
30096,"Lewis County Sheriff, Fire and EMS",False
30097,Mahoning County Public Safety - Digital,False
30104,Goliad Fire,False
30107,New York State Thruway Authority - Syracuse Division,True
30114,"Livingston County Police, Fire and EMS",False
30119,Montague County Public Safety,False
30131,Franklin County Sheriff Dispatch - East,True
30137,Atkins Fire,False
30138,Nuttall Fire,False
30140,Hillsborough Fire,False
30149,Schleicher County EMS,False
30151,Loveland-Symmes Fire,False
30153,Saratoga Fire,False
30155,Greenlawn Fire Dispatch,False
30162,Norfolk Fire,False
30167,"Edmonson County Sheriff and Fire Dispatch, KSP Post 3",False
30169,Midway Fire,False
30176,"Monroe County Sheriff and EMA, Waterloo Fire",False
30181,Wethersfield Fire,False
30206,Summit County Fire and EMS,False
30217,Central Crossing Fire Protection District - Shell Knob,False
30234,Lincoln County Fire and EMS Dispatch,False
30237,Maury County Fire,False
30267,Bayside Fire,False
30274,Burnettsville Fire,False
30276,Greensboro Fire,False
30285,Athens Volunteer Fire,False
30290,Douglas Fire,False
30305,North Stonington Fire and EMS,False
30306,Congers Valley Cottage Ambulance,False
30310,Taney County Ambulance District,False
30324,Polk County Public Safety,False
30327,Baltimore City Fire,False
30329,Llano County Fire and EMS Dispatch,False
30334,Southeast DuPage County Police and Fire,False
30346,Westmore Fire Rescue,False
30347,Groveland Fire,False
30364,California Highway Patrol Gold and Black - Sacramento,False
30371,Peace River Fire,False
30372,Lewis Township Fire,False
30380,Lafayette County Fire,False
30389,Stafford County Fire,False
30401,Eddyville Fire,False
30415,Westhope Fire and EMS,False
30416,Declo Fire,False
30434,Smith Center Fire,False
30437,Stevens County Public Safety,False
30441,Russell County Public Safety - Digital,False
30455,Franklin Fire ,False
30458,Rollinsford Fire,False
30465,"Fire South Dispatch - Algonquin-LITH, Crystal Lake, Huntley",False
30472,Hamilton County Dispatch,False
30491,"East Hampton, Marlborough, FIRE/EMS",True
30493,Rush County Fire,False
30494,Nickerson Fire,False
30495,Braintree Fire,False
30503,Collier County Fire and EMS Dispatch,False
30505,Cal Fire - SHU,True
30508,Miami Fire Rescue,False
30509,Reagan Wells Fire,False
30513,Tyndall Fire and EMS,False
30516,"Grove City Police, Franklin County Sheriff Dispatch West",False
30537,Floyddale Fire Rescue,False
30539,Brunswick County Public Safety - North,False
30541,"Cowlitz County Public Safety, Columbia County Law Dispatch",False
30543,Jasper Fire,False
30544,Jasper ESD Dispatch,False
30545,Couchton Fire,False
30549,Stanislaus County Fire Dispatch,False
30550,Stanislaus County Fire Command 2,False
30551,Stanislaus County Fire Command 3,False
30552,Stanislaus County Fire Command 4,False
30578,Rea Valley Fire,False
30589,Jackson County Public Safety,True
30594,Buna Volunteer Fire,False
30603,Lamar County Public Safety Dispatch,True
30606,Caroline County Fire and EMS,False
30631,Iselin Fire District 9,False
30639,Ore City Fire,False
30640,Lincoln County Fire and EMS ,False
30644,Barren County Public Safety,False
30651,Waukegan Fire,False
30652,Dodge County Public Safety,False
30660,Carroll County Sheriff and Fire,False
30684,Goldfield EMS,False
30692,"The Colony Police, Fire and EMS",False
30698,Middlesex County Fire and EMS - Central,False
30706,"Preble County Sheriff and Fire, Eaton Police",False
30717,Patoka Township Fire,False
30733,Norfolk City Police Dispatch - 2nd Precinct,True
30742,Snohomish County Fire Primary Response ,True
30752,Dickinson County Fire and Rescue,False
30778,Tri Township Ambulance Authority,False
30779,Henderson County Fire and EMS,False
30805,Ridgefield Park Fire,False
30806,Floydada Fire,False
30818,"Weiser Police and Fire, Washington County EMS",False
30819,Rutland County Law Enforcement,False
30834,Highland Park EMS,False
30842,Castleberry Fire,False
30848,Silverpeak Fire,False
30874,Phillipston Fire,False
30881,Adams County Fire Police - Digital,True
30884,Norfolk City Fire and EMS Dispatch,True
30885,Santa Clara County Fire Agencies - South,False
30919,Bolivar EMA 1,False
30929,Vanderburgh County Fire,False
30950,Hamilton Fire,False
30951,Hadley Fire,False
30953,Barre City Fire and EMS,False
30960,Windham Police and Fire,False
30967,Portsmouth Fire Dispatch,False
30973,Lee & Surrounding County Feeds,False
30981,Caldwell County Fire and EMS,False
30982,Lockhart Fire and EMS,False
30983,Windham Fire ,False
30992,Clermont County and Union Township Fire,False
30993,"Mills County Sheriff, Fire and EMS",False
31029,Jim Hogg County Sheriff Dispatch.,False
31033,Burke County Fire,False
31034,Chester Fire,False
31041,"Lane County Fire and EMS, Oregon State Police / ODOT",False
31045,Holmdel Fire,False
31048,Rensselaer City Fire and EMS,False
31067,Mathis Volunteer Fire,False
